audio_path,feature_path,fold
data\split_audio\hiphop\hiphop.00043_4.wav,data/train_features//hiphop.00043_4.pickle,4
data\split_audio\hiphop\hiphop.00043_5.wav,data/train_features//hiphop.00043_5.pickle,4
data\split_audio\hiphop\hiphop.00044_0.wav,data/train_features//hiphop.00044_0.pickle,1
data\split_audio\hiphop\hiphop.00044_1.wav,data/train_features//hiphop.00044_1.pickle,1
data\split_audio\hiphop\hiphop.00044_2.wav,data/train_features//hiphop.00044_2.pickle,1
data\split_audio\hiphop\hiphop.00044_3.wav,data/train_features//hiphop.00044_3.pickle,1
data\split_audio\hiphop\hiphop.00044_4.wav,data/train_features//hiphop.00044_4.pickle,1
data\split_audio\hiphop\hiphop.00044_5.wav,data/train_features//hiphop.00044_5.pickle,1
data\split_audio\hiphop\hiphop.00045_0.wav,data/train_features//hiphop.00045_0.pickle,1
data\split_audio\hiphop\hiphop.00045_1.wav,data/train_features//hiphop.00045_1.pickle,1
data\split_audio\hiphop\hiphop.00045_2.wav,data/train_features//hiphop.00045_2.pickle,1
data\split_audio\hiphop\hiphop.00045_3.wav,data/train_features//hiphop.00045_3.pickle,1
data\split_audio\hiphop\hiphop.00045_4.wav,data/train_features//hiphop.00045_4.pickle,1
data\split_audio\hiphop\hiphop.00045_5.wav,data/train_features//hiphop.00045_5.pickle,1
data\split_audio\hiphop\hiphop.00047_0.wav,data/train_features//hiphop.00047_0.pickle,4
data\split_audio\hiphop\hiphop.00047_1.wav,data/train_features//hiphop.00047_1.pickle,4
data\split_audio\hiphop\hiphop.00047_2.wav,data/train_features//hiphop.00047_2.pickle,4
data\split_audio\hiphop\hiphop.00047_3.wav,data/train_features//hiphop.00047_3.pickle,4
data\split_audio\hiphop\hiphop.00047_4.wav,data/train_features//hiphop.00047_4.pickle,4
data\split_audio\hiphop\hiphop.00047_5.wav,data/train_features//hiphop.00047_5.pickle,4
data\split_audio\hiphop\hiphop.00048_0.wav,data/train_features//hiphop.00048_0.pickle,2
data\split_audio\hiphop\hiphop.00048_1.wav,data/train_features//hiphop.00048_1.pickle,2
data\split_audio\hiphop\hiphop.00048_2.wav,data/train_features//hiphop.00048_2.pickle,2
data\split_audio\hiphop\hiphop.00048_3.wav,data/train_features//hiphop.00048_3.pickle,2
data\split_audio\hiphop\hiphop.00048_4.wav,data/train_features//hiphop.00048_4.pickle,2
data\split_audio\hiphop\hiphop.00048_5.wav,data/train_features//hiphop.00048_5.pickle,2
data\split_audio\hiphop\hiphop.00049_0.wav,data/train_features//hiphop.00049_0.pickle,3
data\split_audio\hiphop\hiphop.00049_1.wav,data/train_features//hiphop.00049_1.pickle,3
data\split_audio\hiphop\hiphop.00049_2.wav,data/train_features//hiphop.00049_2.pickle,3
data\split_audio\hiphop\hiphop.00049_3.wav,data/train_features//hiphop.00049_3.pickle,3
data\split_audio\hiphop\hiphop.00049_4.wav,data/train_features//hiphop.00049_4.pickle,3
data\split_audio\hiphop\hiphop.00049_5.wav,data/train_features//hiphop.00049_5.pickle,3
data\split_audio\hiphop\hiphop.00050_0.wav,data/train_features//hiphop.00050_0.pickle,4
data\split_audio\hiphop\hiphop.00050_1.wav,data/train_features//hiphop.00050_1.pickle,4
data\split_audio\hiphop\hiphop.00050_2.wav,data/train_features//hiphop.00050_2.pickle,4
data\split_audio\hiphop\hiphop.00050_3.wav,data/train_features//hiphop.00050_3.pickle,4
data\split_audio\hiphop\hiphop.00050_4.wav,data/train_features//hiphop.00050_4.pickle,4
data\split_audio\hiphop\hiphop.00050_5.wav,data/train_features//hiphop.00050_5.pickle,4
data\split_audio\hiphop\hiphop.00051_0.wav,data/train_features//hiphop.00051_0.pickle,1
data\split_audio\hiphop\hiphop.00051_1.wav,data/train_features//hiphop.00051_1.pickle,1
data\split_audio\hiphop\hiphop.00051_2.wav,data/train_features//hiphop.00051_2.pickle,1
data\split_audio\hiphop\hiphop.00051_3.wav,data/train_features//hiphop.00051_3.pickle,1
data\split_audio\hiphop\hiphop.00051_4.wav,data/train_features//hiphop.00051_4.pickle,1
data\split_audio\hiphop\hiphop.00051_5.wav,data/train_features//hiphop.00051_5.pickle,1
data\split_audio\hiphop\hiphop.00052_0.wav,data/train_features//hiphop.00052_0.pickle,2
data\split_audio\hiphop\hiphop.00052_1.wav,data/train_features//hiphop.00052_1.pickle,2
data\split_audio\hiphop\hiphop.00052_2.wav,data/train_features//hiphop.00052_2.pickle,2
data\split_audio\hiphop\hiphop.00052_3.wav,data/train_features//hiphop.00052_3.pickle,2
data\split_audio\hiphop\hiphop.00052_4.wav,data/train_features//hiphop.00052_4.pickle,2
data\split_audio\hiphop\hiphop.00052_5.wav,data/train_features//hiphop.00052_5.pickle,2
data\split_audio\hiphop\hiphop.00053_0.wav,data/train_features//hiphop.00053_0.pickle,3
data\split_audio\hiphop\hiphop.00053_1.wav,data/train_features//hiphop.00053_1.pickle,3
data\split_audio\hiphop\hiphop.00053_2.wav,data/train_features//hiphop.00053_2.pickle,3
data\split_audio\hiphop\hiphop.00053_3.wav,data/train_features//hiphop.00053_3.pickle,3
data\split_audio\hiphop\hiphop.00053_4.wav,data/train_features//hiphop.00053_4.pickle,3
data\split_audio\hiphop\hiphop.00053_5.wav,data/train_features//hiphop.00053_5.pickle,3
data\split_audio\hiphop\hiphop.00054_0.wav,data/train_features//hiphop.00054_0.pickle,0
data\split_audio\hiphop\hiphop.00054_1.wav,data/train_features//hiphop.00054_1.pickle,0
data\split_audio\hiphop\hiphop.00054_2.wav,data/train_features//hiphop.00054_2.pickle,0
data\split_audio\hiphop\hiphop.00054_3.wav,data/train_features//hiphop.00054_3.pickle,0
data\split_audio\hiphop\hiphop.00054_4.wav,data/train_features//hiphop.00054_4.pickle,0
data\split_audio\hiphop\hiphop.00054_5.wav,data/train_features//hiphop.00054_5.pickle,0
data\split_audio\hiphop\hiphop.00055_0.wav,data/train_features//hiphop.00055_0.pickle,4
data\split_audio\hiphop\hiphop.00055_1.wav,data/train_features//hiphop.00055_1.pickle,4
data\split_audio\hiphop\hiphop.00055_2.wav,data/train_features//hiphop.00055_2.pickle,4
data\split_audio\hiphop\hiphop.00055_3.wav,data/train_features//hiphop.00055_3.pickle,4
data\split_audio\hiphop\hiphop.00055_4.wav,data/train_features//hiphop.00055_4.pickle,4
data\split_audio\hiphop\hiphop.00055_5.wav,data/train_features//hiphop.00055_5.pickle,4
data\split_audio\hiphop\hiphop.00056_0.wav,data/train_features//hiphop.00056_0.pickle,0
data\split_audio\hiphop\hiphop.00056_1.wav,data/train_features//hiphop.00056_1.pickle,0
data\split_audio\hiphop\hiphop.00056_2.wav,data/train_features//hiphop.00056_2.pickle,0
data\split_audio\hiphop\hiphop.00056_3.wav,data/train_features//hiphop.00056_3.pickle,0
data\split_audio\hiphop\hiphop.00056_4.wav,data/train_features//hiphop.00056_4.pickle,0
data\split_audio\hiphop\hiphop.00056_5.wav,data/train_features//hiphop.00056_5.pickle,0
data\split_audio\hiphop\hiphop.00057_0.wav,data/train_features//hiphop.00057_0.pickle,3
data\split_audio\hiphop\hiphop.00057_1.wav,data/train_features//hiphop.00057_1.pickle,3
data\split_audio\hiphop\hiphop.00057_2.wav,data/train_features//hiphop.00057_2.pickle,3
data\split_audio\hiphop\hiphop.00057_3.wav,data/train_features//hiphop.00057_3.pickle,3
data\split_audio\hiphop\hiphop.00057_4.wav,data/train_features//hiphop.00057_4.pickle,3
data\split_audio\hiphop\hiphop.00057_5.wav,data/train_features//hiphop.00057_5.pickle,3
data\split_audio\hiphop\hiphop.00058_0.wav,data/train_features//hiphop.00058_0.pickle,1
data\split_audio\hiphop\hiphop.00058_1.wav,data/train_features//hiphop.00058_1.pickle,1
data\split_audio\hiphop\hiphop.00058_2.wav,data/train_features//hiphop.00058_2.pickle,1
data\split_audio\hiphop\hiphop.00058_3.wav,data/train_features//hiphop.00058_3.pickle,1
data\split_audio\hiphop\hiphop.00058_4.wav,data/train_features//hiphop.00058_4.pickle,1
data\split_audio\hiphop\hiphop.00058_5.wav,data/train_features//hiphop.00058_5.pickle,1
data\split_audio\hiphop\hiphop.00060_0.wav,data/train_features//hiphop.00060_0.pickle,3
data\split_audio\hiphop\hiphop.00060_1.wav,data/train_features//hiphop.00060_1.pickle,3
data\split_audio\hiphop\hiphop.00060_2.wav,data/train_features//hiphop.00060_2.pickle,3
data\split_audio\hiphop\hiphop.00060_3.wav,data/train_features//hiphop.00060_3.pickle,3
data\split_audio\hiphop\hiphop.00060_4.wav,data/train_features//hiphop.00060_4.pickle,3
data\split_audio\hiphop\hiphop.00060_5.wav,data/train_features//hiphop.00060_5.pickle,3
data\split_audio\hiphop\hiphop.00061_0.wav,data/train_features//hiphop.00061_0.pickle,3
data\split_audio\hiphop\hiphop.00061_1.wav,data/train_features//hiphop.00061_1.pickle,3
data\split_audio\hiphop\hiphop.00061_2.wav,data/train_features//hiphop.00061_2.pickle,3
data\split_audio\hiphop\hiphop.00061_3.wav,data/train_features//hiphop.00061_3.pickle,3
data\split_audio\hiphop\hiphop.00061_4.wav,data/train_features//hiphop.00061_4.pickle,3
data\split_audio\hiphop\hiphop.00061_5.wav,data/train_features//hiphop.00061_5.pickle,3
data\split_audio\hiphop\hiphop.00062_0.wav,data/train_features//hiphop.00062_0.pickle,0
data\split_audio\hiphop\hiphop.00062_1.wav,data/train_features//hiphop.00062_1.pickle,0
data\split_audio\hiphop\hiphop.00062_2.wav,data/train_features//hiphop.00062_2.pickle,0
data\split_audio\hiphop\hiphop.00062_3.wav,data/train_features//hiphop.00062_3.pickle,0
data\split_audio\hiphop\hiphop.00062_4.wav,data/train_features//hiphop.00062_4.pickle,0
data\split_audio\hiphop\hiphop.00062_5.wav,data/train_features//hiphop.00062_5.pickle,0
data\split_audio\hiphop\hiphop.00063_0.wav,data/train_features//hiphop.00063_0.pickle,1
data\split_audio\hiphop\hiphop.00063_1.wav,data/train_features//hiphop.00063_1.pickle,1
data\split_audio\hiphop\hiphop.00063_2.wav,data/train_features//hiphop.00063_2.pickle,1
data\split_audio\hiphop\hiphop.00063_3.wav,data/train_features//hiphop.00063_3.pickle,1
data\split_audio\hiphop\hiphop.00063_4.wav,data/train_features//hiphop.00063_4.pickle,1
data\split_audio\hiphop\hiphop.00063_5.wav,data/train_features//hiphop.00063_5.pickle,1
data\split_audio\hiphop\hiphop.00064_0.wav,data/train_features//hiphop.00064_0.pickle,4
data\split_audio\hiphop\hiphop.00064_1.wav,data/train_features//hiphop.00064_1.pickle,4
data\split_audio\hiphop\hiphop.00064_2.wav,data/train_features//hiphop.00064_2.pickle,4
data\split_audio\hiphop\hiphop.00064_3.wav,data/train_features//hiphop.00064_3.pickle,4
data\split_audio\hiphop\hiphop.00064_4.wav,data/train_features//hiphop.00064_4.pickle,4
data\split_audio\hiphop\hiphop.00064_5.wav,data/train_features//hiphop.00064_5.pickle,4
data\split_audio\hiphop\hiphop.00065_0.wav,data/train_features//hiphop.00065_0.pickle,2
data\split_audio\hiphop\hiphop.00065_1.wav,data/train_features//hiphop.00065_1.pickle,2
data\split_audio\hiphop\hiphop.00065_2.wav,data/train_features//hiphop.00065_2.pickle,2
data\split_audio\hiphop\hiphop.00065_3.wav,data/train_features//hiphop.00065_3.pickle,2
data\split_audio\hiphop\hiphop.00065_4.wav,data/train_features//hiphop.00065_4.pickle,2
data\split_audio\hiphop\hiphop.00065_5.wav,data/train_features//hiphop.00065_5.pickle,2
data\split_audio\hiphop\hiphop.00066_0.wav,data/train_features//hiphop.00066_0.pickle,1
data\split_audio\hiphop\hiphop.00066_1.wav,data/train_features//hiphop.00066_1.pickle,1
data\split_audio\hiphop\hiphop.00066_2.wav,data/train_features//hiphop.00066_2.pickle,1
data\split_audio\hiphop\hiphop.00066_3.wav,data/train_features//hiphop.00066_3.pickle,1
data\split_audio\hiphop\hiphop.00066_4.wav,data/train_features//hiphop.00066_4.pickle,1
data\split_audio\hiphop\hiphop.00066_5.wav,data/train_features//hiphop.00066_5.pickle,1
data\split_audio\hiphop\hiphop.00067_0.wav,data/train_features//hiphop.00067_0.pickle,2
data\split_audio\hiphop\hiphop.00067_1.wav,data/train_features//hiphop.00067_1.pickle,2
data\split_audio\hiphop\hiphop.00067_2.wav,data/train_features//hiphop.00067_2.pickle,2
data\split_audio\hiphop\hiphop.00067_3.wav,data/train_features//hiphop.00067_3.pickle,2
data\split_audio\hiphop\hiphop.00067_4.wav,data/train_features//hiphop.00067_4.pickle,2
data\split_audio\hiphop\hiphop.00067_5.wav,data/train_features//hiphop.00067_5.pickle,2
data\split_audio\hiphop\hiphop.00069_0.wav,data/train_features//hiphop.00069_0.pickle,0
data\split_audio\hiphop\hiphop.00069_1.wav,data/train_features//hiphop.00069_1.pickle,0
data\split_audio\hiphop\hiphop.00069_2.wav,data/train_features//hiphop.00069_2.pickle,0
data\split_audio\hiphop\hiphop.00069_3.wav,data/train_features//hiphop.00069_3.pickle,0
data\split_audio\hiphop\hiphop.00069_4.wav,data/train_features//hiphop.00069_4.pickle,0
data\split_audio\hiphop\hiphop.00069_5.wav,data/train_features//hiphop.00069_5.pickle,0
data\split_audio\hiphop\hiphop.00070_0.wav,data/train_features//hiphop.00070_0.pickle,0
data\split_audio\hiphop\hiphop.00070_1.wav,data/train_features//hiphop.00070_1.pickle,0
data\split_audio\hiphop\hiphop.00070_2.wav,data/train_features//hiphop.00070_2.pickle,0
data\split_audio\hiphop\hiphop.00070_3.wav,data/train_features//hiphop.00070_3.pickle,0
data\split_audio\hiphop\hiphop.00070_4.wav,data/train_features//hiphop.00070_4.pickle,0
data\split_audio\hiphop\hiphop.00070_5.wav,data/train_features//hiphop.00070_5.pickle,0
data\split_audio\hiphop\hiphop.00071_0.wav,data/train_features//hiphop.00071_0.pickle,2
data\split_audio\hiphop\hiphop.00071_1.wav,data/train_features//hiphop.00071_1.pickle,2
data\split_audio\hiphop\hiphop.00071_2.wav,data/train_features//hiphop.00071_2.pickle,2
data\split_audio\hiphop\hiphop.00071_3.wav,data/train_features//hiphop.00071_3.pickle,2
data\split_audio\hiphop\hiphop.00071_4.wav,data/train_features//hiphop.00071_4.pickle,2
data\split_audio\hiphop\hiphop.00071_5.wav,data/train_features//hiphop.00071_5.pickle,2
data\split_audio\hiphop\hiphop.00072_0.wav,data/train_features//hiphop.00072_0.pickle,4
data\split_audio\hiphop\hiphop.00072_1.wav,data/train_features//hiphop.00072_1.pickle,4
data\split_audio\hiphop\hiphop.00072_2.wav,data/train_features//hiphop.00072_2.pickle,4
data\split_audio\hiphop\hiphop.00072_3.wav,data/train_features//hiphop.00072_3.pickle,4
data\split_audio\hiphop\hiphop.00072_4.wav,data/train_features//hiphop.00072_4.pickle,4
data\split_audio\hiphop\hiphop.00072_5.wav,data/train_features//hiphop.00072_5.pickle,4
data\split_audio\hiphop\hiphop.00073_0.wav,data/train_features//hiphop.00073_0.pickle,0
data\split_audio\hiphop\hiphop.00073_1.wav,data/train_features//hiphop.00073_1.pickle,0
data\split_audio\hiphop\hiphop.00073_2.wav,data/train_features//hiphop.00073_2.pickle,0
data\split_audio\hiphop\hiphop.00073_3.wav,data/train_features//hiphop.00073_3.pickle,0
data\split_audio\hiphop\hiphop.00073_4.wav,data/train_features//hiphop.00073_4.pickle,0
data\split_audio\hiphop\hiphop.00073_5.wav,data/train_features//hiphop.00073_5.pickle,0
data\split_audio\hiphop\hiphop.00074_0.wav,data/train_features//hiphop.00074_0.pickle,3
data\split_audio\hiphop\hiphop.00074_1.wav,data/train_features//hiphop.00074_1.pickle,3
data\split_audio\hiphop\hiphop.00074_2.wav,data/train_features//hiphop.00074_2.pickle,3
data\split_audio\hiphop\hiphop.00074_3.wav,data/train_features//hiphop.00074_3.pickle,3
data\split_audio\hiphop\hiphop.00074_4.wav,data/train_features//hiphop.00074_4.pickle,3
data\split_audio\hiphop\hiphop.00074_5.wav,data/train_features//hiphop.00074_5.pickle,3
data\split_audio\hiphop\hiphop.00075_0.wav,data/train_features//hiphop.00075_0.pickle,2
data\split_audio\hiphop\hiphop.00075_1.wav,data/train_features//hiphop.00075_1.pickle,2
data\split_audio\hiphop\hiphop.00075_2.wav,data/train_features//hiphop.00075_2.pickle,2
data\split_audio\hiphop\hiphop.00075_3.wav,data/train_features//hiphop.00075_3.pickle,2
data\split_audio\hiphop\hiphop.00075_4.wav,data/train_features//hiphop.00075_4.pickle,2
data\split_audio\hiphop\hiphop.00075_5.wav,data/train_features//hiphop.00075_5.pickle,2
data\split_audio\hiphop\hiphop.00076_0.wav,data/train_features//hiphop.00076_0.pickle,4
data\split_audio\hiphop\hiphop.00076_1.wav,data/train_features//hiphop.00076_1.pickle,4
data\split_audio\hiphop\hiphop.00076_2.wav,data/train_features//hiphop.00076_2.pickle,4
data\split_audio\hiphop\hiphop.00076_3.wav,data/train_features//hiphop.00076_3.pickle,4
data\split_audio\hiphop\hiphop.00076_4.wav,data/train_features//hiphop.00076_4.pickle,4
data\split_audio\hiphop\hiphop.00076_5.wav,data/train_features//hiphop.00076_5.pickle,4
data\split_audio\hiphop\hiphop.00077_0.wav,data/train_features//hiphop.00077_0.pickle,0
data\split_audio\hiphop\hiphop.00077_1.wav,data/train_features//hiphop.00077_1.pickle,0
data\split_audio\hiphop\hiphop.00077_2.wav,data/train_features//hiphop.00077_2.pickle,0
data\split_audio\hiphop\hiphop.00077_3.wav,data/train_features//hiphop.00077_3.pickle,0
data\split_audio\hiphop\hiphop.00077_4.wav,data/train_features//hiphop.00077_4.pickle,0
data\split_audio\hiphop\hiphop.00077_5.wav,data/train_features//hiphop.00077_5.pickle,0
data\split_audio\hiphop\hiphop.00078_0.wav,data/train_features//hiphop.00078_0.pickle,2
data\split_audio\hiphop\hiphop.00078_1.wav,data/train_features//hiphop.00078_1.pickle,2
data\split_audio\hiphop\hiphop.00078_2.wav,data/train_features//hiphop.00078_2.pickle,2
data\split_audio\hiphop\hiphop.00078_3.wav,data/train_features//hiphop.00078_3.pickle,2
data\split_audio\hiphop\hiphop.00078_4.wav,data/train_features//hiphop.00078_4.pickle,2
data\split_audio\hiphop\hiphop.00078_5.wav,data/train_features//hiphop.00078_5.pickle,2
data\split_audio\hiphop\hiphop.00079_0.wav,data/train_features//hiphop.00079_0.pickle,3
data\split_audio\hiphop\hiphop.00079_1.wav,data/train_features//hiphop.00079_1.pickle,3
data\split_audio\hiphop\hiphop.00079_2.wav,data/train_features//hiphop.00079_2.pickle,3
data\split_audio\hiphop\hiphop.00079_3.wav,data/train_features//hiphop.00079_3.pickle,3
data\split_audio\hiphop\hiphop.00079_4.wav,data/train_features//hiphop.00079_4.pickle,3
data\split_audio\hiphop\hiphop.00079_5.wav,data/train_features//hiphop.00079_5.pickle,3
data\split_audio\hiphop\hiphop.00080_0.wav,data/train_features//hiphop.00080_0.pickle,4
data\split_audio\hiphop\hiphop.00080_1.wav,data/train_features//hiphop.00080_1.pickle,4
data\split_audio\hiphop\hiphop.00080_2.wav,data/train_features//hiphop.00080_2.pickle,4
data\split_audio\hiphop\hiphop.00080_3.wav,data/train_features//hiphop.00080_3.pickle,4
data\split_audio\hiphop\hiphop.00080_4.wav,data/train_features//hiphop.00080_4.pickle,4
data\split_audio\hiphop\hiphop.00080_5.wav,data/train_features//hiphop.00080_5.pickle,4
data\split_audio\hiphop\hiphop.00081_0.wav,data/train_features//hiphop.00081_0.pickle,0
data\split_audio\hiphop\hiphop.00081_1.wav,data/train_features//hiphop.00081_1.pickle,0
